Date	Chrome(3544246)	Mobile_Safari(3366834)	Firefox(3116963)	Chrome_Mobile(1609034)	Samsung_Internet(982590)	Safari(844819)	IE(740226)	Edge(645279)	Firefox_Mobile(218673)	Opera(179716)	Chrome_Mobile_WebView(55558)	Android(39740)	Amazon_Silk(22529)	Opera_Mobile(20330)	Edge_Mobile(17179)	IE_Mobile(13570)	Yandex_Browser(11331)	Vivaldi(9442)	Chromium(7789)	Mobile_Safari_UI/WKWebView(7375)	Chrome_Mobile_iOS(6767)	Pale_Moon(6589)	Coc_Coc(4954)	Iron(4236)	SeaMonkey(3895)	Maxthon(3693)	UC_Browser(2701)	BlackBerry_WebKit(2395)	agent_error(1791)	Firefox_iOS(1461)	Dragon(1203)	Puffin(985)	Facebook(808)	Sogou_Explorer(778)	HeadlessChrome(764)	Other(730)	Thunderbird(396)	Opera_Mini(386)	PhantomJS(341)	Apple_Mail(330)	QQ_Browser(282)	Mail.ru_Chromium_Browser(206)	Crosswalk(183)	MobileIron(178)	Seznam_prohle(172)	Opera_Neon(159)	Googlebot(154)	K-Meleon(147)	QQ_Browser_Mobile(113)	Iceweasel(102)	Epiphany(93)	QupZilla(92)	Konqueror(90)	Midori(63)	YandexAntivirus(49)	Avant(37)	AppEngine-Google(35)	Netscape(34)	Sleipnir(18)	Lunascape(17)	YandexSearch(16)	AOL(14)	YandexMobileBot(12)	WebKit_Nightly(11)	Nokia_Browser(10)	Opera_Coast(8)	Pinterest(8)	ThunderBrowse(8)	iCab(8)	Electron(7)	HbbTV(7)	Otter(7)	Mediapartners-Google(6)	webOS_Browser(4)	Lynx(3)	Conkeror(2)	Outlook-iOS(2)	Crazy_Browser(1)	Dolfin(1)	NSPlayer(1)	YandexBot(1)	Zune(1)	
2018-4-17	0.312	0.364	0.237	0.339	0.361	0.161	0.000	0.313	0.200	0.316	0.234	0.000	0.355	0.074	0.000	0.000	0.333	0.450	0.588	0.257	0.375	0.000	0.000	0.333	0.150	0.250	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.333	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-18	0.418	0.455	0.318	0.430	0.407	0.215	0.000	0.453	0.282	0.495	0.455	0.033	0.411	0.057	0.000	0.000	0.273	0.500	0.385	0.421	0.222	0.000	0.000	0.412	0.250	0.750	0.000	0.000	0.000	0.467	0.000	0.900	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-19	0.227	0.222	0.187	0.235	0.242	0.138	0.000	0.239	0.170	0.209	0.170	0.000	0.308	0.037	0.000	0.000	0.190	0.350	0.250	0.062	0.250	0.000	0.000	0.000	0.250	0.185	0.000	0.000	0.000	0.357	0.000	0.000	0.000	0.000	0.000	0.000	0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-20	0.236	0.233	0.173	0.242	0.243	0.129	0.000	0.230	0.156	0.229	0.225	0.006	0.313	0.042	0.000	0.000	0.308	0.227	0.429	0.200	0.233	0.000	0.000	0.000	0.357	0.600	0.500	0.000	0.000	0.500	0.000	0.125	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-21	0.455	0.504	0.368	0.467	0.455	0.248	0.000	0.471	0.307	0.468	0.383	0.000	0.586	0.045	0.000	0.000	0.375	0.583	0.000	0.333	0.364	0.000	0.000	0.333	0.600	0.000	0.000	0.000	0.000	0.333	0.000	0.400	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-22	0.208	0.177	0.183	0.213	0.204	0.123	0.000	0.215	0.159	0.162	0.157	0.004	0.203	0.009	0.000	0.000	0.154	0.190	0.429	0.222	0.143	0.000	0.000	0.211	0.214	0.167	0.083	0.000	0.000	0.235	0.333	0.467	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-23	0.275	0.306	0.200	0.300	0.302	0.167	0.000	0.306	0.179	0.311	0.212	0.000	0.452	0.000	0.000	0.000	0.150	0.517	0.250	0.275	0.250	0.667	0.000	0.500	0.333	0.250	0.000	0.000	0.000	0.429	0.000	0.286	0.000	0.000	0.500	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-24	0.150	0.149	0.123	0.181	0.168	0.079	0.000	0.140	0.126	0.160	0.128	0.000	0.152	0.009	0.000	0.000	0.182	0.053	0.000	0.108	0.308	0.000	1.000	0.100	0.045	0.125	0.500	0.000	0.000	0.000	0.000	0.625	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-25	0.081	0.080	0.077	0.123	0.125	0.057	0.000	0.078	0.125	0.101	0.058	0.000	0.088	0.014	0.000	0.000	0.136	0.094	0.000	0.030	0.024	0.000	0.000	0.071	0.235	0.176	0.000	0.000	0.000	0.087	0.000	0.182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-26	0.088	0.068	0.084	0.124	0.121	0.069	0.000	0.057	0.106	0.127	0.064	0.000	0.127	0.012	0.000	0.000	0.000	0.152	0.091	0.080	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.000	0.000	0.250	0.000	0.286	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-27	0.241	0.292	0.182	0.278	0.292	0.123	0.000	0.245	0.173	0.271	0.234	0.000	0.301	0.020	0.000	0.000	0.500	0.333	0.615	0.256	0.150	0.000	0.000	0.300	0.231	0.176	0.667	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-28	0.379	0.414	0.290	0.397	0.398	0.182	0.000	0.425	0.250	0.405	0.348	0.040	0.351	0.022	0.000	0.000	0.375	0.375	0.000	0.176	0.455	0.500	0.000	0.000	0.167	0.071	0.000	0.000	0.000	0.250	0.000	0.500	0.000	0.000	1.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-29	0.090	0.067	0.074	0.120	0.122	0.058	0.000	0.069	0.112	0.101	0.088	0.000	0.102	0.009	0.000	0.000	0.000	0.172	0.000	0.000	0.000	0.000	0.000	0.342	0.360	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-4-30	0.194	0.202	0.151	0.225	0.227	0.100	0.000	0.180	0.152	0.190	0.182	0.000	0.307	0.211	0.000	0.000	0.333	0.333	0.556	0.150	0.000	0.000	0.000	0.143	0.147	0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-1	0.385	0.405	0.302	0.418	0.437	0.213	0.000	0.427	0.266	0.442	0.440	0.010	0.480	0.149	0.000	0.000	0.429	0.333	0.444	0.167	0.700	0.000	0.000	0.333	0.500	0.700	0.000	0.000	0.000	0.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-2	0.110	0.115	0.088	0.147	0.151	0.073	0.000	0.094	0.112	0.121	0.092	0.000	0.232	0.027	0.000	0.000	0.048	0.000	0.273	0.091	0.020	0.000	0.000	0.150	0.115	0.000	0.000	0.000	0.000	0.429	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-3	0.356	0.435	0.264	0.393	0.398	0.187	0.000	0.402	0.229	0.384	0.390	0.010	0.342	0.170	0.000	0.000	0.385	0.583	0.250	0.432	0.286	0.000	0.000	0.000	0.250	0.100	0.000	0.000	0.000	0.400	0.500	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-4	0.371	0.410	0.288	0.397	0.416	0.202	0.000	0.363	0.221	0.399	0.298	0.000	0.505	0.029	0.000	0.000	0.500	0.300	0.000	0.200	0.333	0.500	0.000	0.500	0.500	0.000	0.000	0.000	0.000	0.333	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-5	0.420	0.472	0.328	0.454	0.458	0.213	0.000	0.452	0.277	0.487	0.193	0.000	0.397	0.067	0.000	0.000	0.200	0.750	0.500	0.375	0.333	0.000	0.000	0.375	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.778	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-6	0.422	0.476	0.321	0.464	0.483	0.201	0.000	0.448	0.263	0.396	0.377	0.014	0.494	0.000	0.000	0.000	0.143	0.000	0.000	0.273	0.500	0.000	0.000	0.000	0.500	0.667	0.000	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.857	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-7	0.430	0.513	0.328	0.461	0.458	0.235	0.000	0.452	0.312	0.512	0.487	0.029	0.438	0.188	0.000	0.000	0.000	0.545	0.500	0.200	0.273	0.000	0.000	0.500	0.000	0.500	0.000	0.000	0.000	0.500	0.000	1.000	0.000	0.000	0.000	0.500	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-8	0.358	0.475	0.307	0.444	0.431	0.216	0.000	0.419	0.226	0.449	0.552	0.000	0.388	0.059	0.000	0.000	0.375	0.562	0.000	0.286	0.500	0.500	0.000	0.000	0.000	0.250	0.000	0.000	0.000	1.000	0.000	0.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-9	0.388	0.483	0.324	0.435	0.421	0.229	0.000	0.372	0.286	0.342	0.402	0.000	0.574	0.156	0.000	0.000	0.000	1.000	0.250	0.300	0.429	0.000	0.000	1.000	0.000	0.429	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-10	0.350	0.399	0.261	0.356	0.371	0.202	0.000	0.383	0.204	0.398	0.333	0.017	0.292	0.000	0.000	0.000	0.167	0.583	0.500	0.400	0.333	0.000	0.000	0.333	0.417	0.571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-11	0.258	0.271	0.211	0.282	0.280	0.126	0.000	0.291	0.164	0.325	0.282	0.000	0.359	0.011	0.000	0.000	0.167	0.300	0.154	0.375	0.154	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-12	0.434	0.478	0.325	0.443	0.457	0.226	0.000	0.493	0.279	0.416	0.359	0.009	0.405	0.074	0.000	0.000	0.444	0.500	0.417	0.304	0.500	0.000	0.000	0.500	0.111	0.800	0.000	0.000	0.000	0.167	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-13	0.440	0.475	0.312	0.450	0.428	0.216	0.000	0.426	0.268	0.434	0.455	0.000	0.500	0.079	0.000	0.000	0.750	0.250	0.167	0.381	0.500	0.000	0.000	0.412	0.250	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-14	0.403	0.465	0.296	0.423	0.418	0.180	0.000	0.413	0.289	0.408	0.385	0.000	0.492	0.132	0.000	0.000	0.750	0.507	0.125	0.222	0.000	0.000	0.000	0.833	0.500	0.167	0.000	0.000	0.000	0.750	0.000	0.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-15	0.277	0.322	0.221	0.291	0.296	0.144	0.000	0.294	0.171	0.325	0.275	0.011	0.302	0.073	0.000	0.000	0.333	0.357	0.423	0.125	0.500	0.667	0.000	0.167	0.333	0.143	0.250	0.000	0.000	0.500	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-16	0.267	0.296	0.196	0.277	0.278	0.151	0.000	0.255	0.166	0.260	0.217	0.000	0.303	0.053	0.000	0.000	0.000	0.353	0.000	0.200	0.500	0.000	0.000	0.500	0.400	0.278	0.000	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-17	0.135	0.129	0.104	0.150	0.156	0.078	0.000	0.131	0.088	0.165	0.134	0.015	0.188	0.035	0.000	0.000	0.286	0.029	0.125	0.214	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.200	0.000	0.500	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-18	0.197	0.248	0.162	0.247	0.256	0.109	0.000	0.225	0.146	0.220	0.227	0.000	0.342	0.060	0.000	0.000	0.267	0.250	0.118	0.222	0.118	0.167	0.000	0.286	0.083	0.176	0.000	0.000	0.000	0.600	0.000	0.286	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-19	0.326	0.355	0.247	0.332	0.342	0.167	0.000	0.347	0.182	0.373	0.245	0.000	0.409	0.086	0.000	0.000	0.143	0.300	0.000	0.172	0.333	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-20	0.188	0.199	0.156	0.227	0.208	0.085	0.000	0.178	0.150	0.189	0.139	0.000	0.240	0.010	0.000	0.000	0.185	0.182	0.250	0.085	0.200	0.000	0.000	0.167	0.100	0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-21	0.242	0.277	0.191	0.272	0.271	0.138	0.001	0.257	0.170	0.216	0.336	0.008	0.348	0.074	0.000	0.000	0.250	0.350	0.500	0.036	0.286	0.000	0.000	0.000	0.364	0.429	0.000	0.000	0.000	0.222	0.000	0.400	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-22	0.168	0.210	0.137	0.201	0.207	0.096	0.000	0.182	0.137	0.221	0.198	0.000	0.287	0.026	0.000	0.000	0.000	0.105	0.000	0.132	0.088	0.000	0.000	0.143	0.119	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-23	0.076	0.080	0.071	0.114	0.107	0.056	0.000	0.077	0.073	0.051	0.084	0.000	0.116	0.000	0.000	0.000	0.000	0.226	0.267	0.111	0.000	0.000	0.000	0.250	0.286	0.091	0.000	0.000	0.000	0.000	0.000	0.385	0.000	0.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-24	0.122	0.118	0.093	0.147	0.141	0.072	0.000	0.093	0.084	0.162	0.155	0.000	0.187	0.046	0.000	0.000	0.000	0.111	0.389	0.052	0.077	0.250	0.000	0.500	0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-25	0.104	0.111	0.094	0.146	0.139	0.075	0.000	0.085	0.122	0.121	0.104	0.000	0.153	0.050	0.000	0.000	0.000	0.136	0.000	0.143	0.050	0.000	0.000	0.000	0.111	0.222	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
